X : 1 if unit j processes task i starting at time t
    Size=1995, Index=X_index
    Key                      : Lower : Value             : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :               0.0 :     1 : False : False : Binary
          ('Sep', 'Mix', 43) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 44) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 45) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 46) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 47) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 48) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 49) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 50) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 51) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 52) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 53) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 54) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 55) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Mix', 56) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 0) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 1) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 2) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 3) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 4) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 5) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 6) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 7) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 8) :     0 :                 0 :     1 : False :  True : Binary
          ('Sep', 'Pack', 9) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 10) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 11) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 12) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 13) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 14) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 15) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 16) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 17) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 18) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 19) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 20) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 21) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 22) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 23) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 24) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 25) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 26) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 27) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 28) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 29) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 30) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 31) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 32) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 33) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 34) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 35) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 36) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 37) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 38) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 39) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 40) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 41) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 42) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 43) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 44) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 45) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 46) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 47) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 48) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 49) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 50) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 51) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 52) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 53) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 54) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 55) :     0 :                 0 :     1 : False :  True : Binary
         ('Sep', 'Pack', 56) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 0) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 1) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 2) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 3) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 4) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 5) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 6) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 7) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 8) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_large', 9) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 10) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 11) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 12) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 13) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 14) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 15) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 16) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 17) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 18) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 19) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 20) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 21) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 22) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 23) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 24) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 25) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 26) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 27) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 28) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 29) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 30) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 31) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 32) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 33) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 34) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 35) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 36) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 37) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 38) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 39) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 40) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 41) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 42) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 43) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 44) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 45) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 46) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 47) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 48) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 49) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 50) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 51) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 52) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 53) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 54) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 55) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_large', 56) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 0) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 1) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 2) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 3) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 4) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 5) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 6) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 7) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 8) :     0 :                 0 :     1 : False :  True : Binary
       ('Sep', 'R_small', 9) :     0 :                 0 :     1 : False :  True : Binary
      ('Sep', 'R_small', 10) :     0 :                 0 :     1 : False :  True : Binary
